estimand,configuration,propensity,truncation_lower,truncation_upper,truncation,result_dir,result_subdir,N,tmax,n_iterations,n_missing,true_parameter,method,bias,rmse,coverage,interval_length
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-Lasso,0.004601684398949146,0.08816521614789963,0.9660000205039978,0.3618020713329315
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-RF,0.0037745474837720394,0.09028394520282745,0.949999988079071,0.35815665125846863
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-NN,0.0062508052214980125,0.09607852250337601,0.9599999785423279,0.39109042286872864
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Oracle,-0.012581347487866879,0.26798465847969055,0.9559999704360962,1.0485807657241821
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso (Bradic Original),0.14283090829849243,0.29786646366119385,0.9020000100135803,1.0476946830749512
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso (Bradic),0.12425970286130905,0.29158008098602295,0.9259999990463257,1.0920997858047485
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF (Bradic),0.033281873911619186,0.8771534562110901,0.9240000247955322,2.4580838680267334
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN (Bradic),0.19138100743293762,0.6774868965148926,0.9900000095367432,2.4356210231781006
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso,0.12173483520746231,0.2911466956138611,0.9259999990463257,1.0929614305496216
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF,0.05211838707327843,0.8658158183097839,0.921999990940094,2.462299346923828
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN,0.1914258748292923,0.6775081753730774,0.9900000095367432,2.4356913566589355
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso-Lasso,0.12516041100025177,0.29109635949134827,0.921999990940094,1.0851905345916748
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF-RF,0.8025035262107849,0.8616713881492615,0.46399998664855957,1.524887204170227
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN-NN,-71.2032470703125,1480.8702392578125,0.9779999852180481,282.95050048828125
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-Lasso,0.1705855280160904,0.31068721413612366,0.9100000262260437,1.0267462730407715
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-RF,0.08046140521764755,0.2847987413406372,0.9300000071525574,1.0509836673736572
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-NN,0.23449885845184326,0.35584449768066406,0.8220000267028809,0.9994587302207947
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Oracle,-0.002965635387226939,0.19720637798309326,0.9340000152587891,0.7393234372138977
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso (Bradic Original),0.14973659813404083,0.2476445883512497,0.8820000290870667,0.7345074415206909
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso (Bradic),0.14334633946418762,0.24623830616474152,0.8840000033378601,0.753036379814148
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-RF (Bradic),0.1482306718826294,0.40584930777549744,0.9100000262260437,1.5384042263031006
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-NN (Bradic),0.16886678338050842,0.3531884253025055,0.9860000014305115,1.6080988645553589
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso,0.1409033238887787,0.24495232105255127,0.8840000033378601,0.7534351944923401
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-RF,0.11868931353092194,0.4101034104824066,0.9240000247955322,1.5789142847061157
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-NN,0.1689516305923462,0.3532043397426605,0.9860000014305115,1.6082295179367065
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso-Lasso,0.14380228519439697,0.24634304642677307,0.8840000033378601,0.751335620880127
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-RF-RF,0.4405823051929474,0.5067539215087891,0.7039999961853027,1.1275783777236938
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-NN-NN,-0.9103243350982666,5.080478668212891,0.9900000095367432,5.116471290588379
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Auto-Lasso,0.18030759692192078,0.2641342580318451,0.8399999737739563,0.7213947772979736
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Auto-RF,0.06300175935029984,0.21438120305538177,0.9100000262260437,0.7525742053985596
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Auto-NN,0.07284372299909592,0.21725820004940033,0.9279999732971191,0.7615508437156677
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Oracle,-0.015947947278618813,0.13160447776317596,0.9539999961853027,0.5244526863098145
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-Lasso (Bradic Original),0.13841448724269867,0.18943549692630768,0.8180000185966492,0.5191618204116821
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-Lasso (Bradic),0.1330225020647049,0.1861410290002823,0.8299999833106995,0.5269207954406738
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-RF (Bradic),0.19066041707992554,0.30391696095466614,0.8460000157356262,1.0159746408462524
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-NN (Bradic),0.1334231048822403,0.24710309505462646,0.9800000190734863,1.1262354850769043
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-Lasso,0.131058931350708,0.18488271534442902,0.8360000252723694,0.5273308157920837
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-RF,0.10119315981864929,0.27245742082595825,0.9200000166893005,1.0516550540924072
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-NN,0.13367317616939545,0.2472057044506073,0.9800000190734863,1.1265403032302856
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-Lasso-Lasso,0.1332598328590393,0.186269611120224,0.8299999833106995,0.526396632194519
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-RF-RF,0.3466792106628418,0.3859708309173584,0.6000000238418579,0.782842755317688
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Manual-NN-NN,-0.1968235969543457,0.809420108795166,1.0,1.7427469491958618
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Auto-Lasso,0.17133788764476776,0.21412478387355804,0.7480000257492065,0.5118901133537292
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Auto-RF,0.02810080349445343,0.13828104734420776,0.9520000219345093,0.5414997935295105
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,2000,500,500,0,6.574518871307373,Auto-NN,0.0627618208527565,0.15091072022914886,0.9139999747276306,0.5437519550323486
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Oracle,0.017924968153238297,0.21069037914276123,0.9319999814033508,0.7737027406692505
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.022640587761998177,0.21934249997138977,0.9200000166893005,0.823495626449585
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Auto-Lasso,0.017211155965924263,0.2099476456642151,0.9319999814033508,0.7625837326049805
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Auto-RF,0.01994232088327408,0.2168586254119873,0.8999999761581421,0.7190430760383606
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,500,500,500,0,-2.0,Auto-NN,-0.14743712544441223,0.2663603127002716,0.8479999899864197,0.7749125361442566
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Oracle,0.00590963289141655,0.14036071300506592,0.9399999976158142,0.5466927289962769
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.010124046355485916,0.14346328377723694,0.9459999799728394,0.5657163262367249
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Auto-Lasso,0.004624009132385254,0.13611170649528503,0.9440000057220459,0.5278381109237671
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Auto-RF,0.008021299727261066,0.1408972293138504,0.9259999990463257,0.5072292685508728
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,1000,500,500,0,-2.0,Auto-NN,0.003814049530774355,0.15006908774375916,0.9559999704360962,0.5672181844711304
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Oracle,0.0066255200654268265,0.0965409055352211,0.9580000042915344,0.3865591287612915
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.007052177097648382,0.10029754042625427,0.9700000286102295,0.39824825525283813
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Auto-Lasso,0.004451739136129618,0.09299910068511963,0.9599999785423279,0.3714287579059601
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Auto-RF,0.005437816493213177,0.09737829118967056,0.9480000138282776,0.3592711091041565
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_adv_0.3_0.7,2000,500,500,0,-2.0,Auto-NN,0.0077164024114608765,0.10288505256175995,0.972000002861023,0.42093443870544434
